Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-MI-A75C-01A-11R-A32O-07	0.0260996433876852	0	0.00511576488780464	0.181027223801915	0	0.246775354496476	0.000513693426375207	0.001176238467595	0.16740076924949	0.000894684906022683	0.00754829343960217	0.00547074799938833	0.00625269790250608	0.106165974019666	0.0735210961071573	0.152957787826176	0	0	0.0169851110187106	0	0	0.00209491906342913	0.439	0.0172404231258262	1.1051629751842
TCGA-DD-AAVX-01A-11R-A41C-07	0.0582197244533629	0	0.00651085407771208	0.124749471580514	0	0.308108817667545	0	0	0.015946366899117	0.017726037743182	0	0.0463358176039156	0.0283615061307574	0.0591636981811647	0.117431477157692	0.144554261905346	0.0172764931395661	0	0.0534991048902273	0	0	0.00211636856989808	0.24	0.0529989147627193	1.07414757814663
TCGA-DD-AAE7-01A-11R-A41C-07	0.0428559747649065	0	0	0.257149613815539	0	0.222148018618074	0	0.00241099237430494	0.00960734610939516	0.0130464489710284	0	0.000613259456584385	0	0	0.105390577110142	0.203237518132856	0.140187858399309	0	0.00335239224786081	0	0	0	0.304	0.0386209956993649	1.08461527583736
TCGA-ZS-A9CE-01A-11R-A37K-07	0	0.0674245869974892	0.0144475443787503	0.0159398043804022	0	0.09177841328499	0	0.100620724846296	0	0	0	0.0735952283177486	0	0.0728832762308369	0.18545511671493	0.285751386745773	0.00135891674888211	0	0.0820443263046063	0	0	0.00870067504929612	0.41	0.0209627382907432	1.09063006175183
TCGA-CC-5264-01A-01R-A131-07	0.101168322561231	0	0.0110930288425745	0.133382569113363	0	0.227569931438847	0.0696514423788099	0.0395395824855078	0.0108428184143952	0	0	0	0.0018905532097419	0.0578214133846625	0.0435023869109696	0.227099751961512	0.00158833342635979	0	0.0683363328796717	0	0	0.00651353299235522	0.275	0.0434627073665323	1.0640694132553
TCGA-HP-A5N0-01A-11R-A28V-07	0.0765731823214789	0	0.00563508141224872	0.0272188701920736	0	0.211064545245957	0	0	0	0.030316345916897	0.00757242359275808	0.0599914293687161	0.0618314343127162	0.0341103723382998	0.0961695562283773	0.137786668809358	0.0503054016186146	0	0.201424688642505	0	0	0	0.543	0.00485596133701847	1.07294109396073
TCGA-G3-A5SJ-01A-11R-A27V-07	0.0482925917468442	0.00638374017154454	0	0.186265104513139	0	0.165609617099875	0.0159670006690949	0.0299191819593778	0.0497265067290701	0	0	0.022834427113179	0	0.230890580869583	0.09064712128425	0.0703740643106399	0.0568919764114822	0	0.00279031029760822	0.000614854463693903	0	0.022792922360618	0.125	0.0864591617715666	1.06314714673839
TCGA-DD-A3A2-01A-11R-A213-07	0.0753746537577855	0	0.00508152003072379	0.0688263769317834	0	0.12219767740402	0	0.0200461911715494	0.0353897513281327	0.0417413573138482	0.0113328660722149	0.0701571099847213	0	0.0390952822086238	0.0676706817413556	0.381681105432996	0.000717554993938147	0	0.0606878716283071	0	0	0	0.501	0.00995218739183126	1.08375399019855
TCGA-2Y-A9H6-01A-11R-A39D-07	0.0433771262804836	0	0	0.0811949346862175	0	0.344363916142893	0	0	0.0752332490685101	0	0	0.0482213317370097	0.0264451921315241	0.0416080259820612	0.0265702680367053	0.15061186584354	0.110879401314622	0	0.0514946887764335	0	0	0	0.472	0.0129116546820718	1.08561117543581
TCGA-DD-AAEE-01A-11R-A41C-07	0.0549485183941066	0	0	0.00634607841115132	0	0.155321226079545	0.020249695830828	0	0.00332250474166399	0.0299750759313455	0.0305660705067046	0	0.0183499704963371	0.224980886248329	0.103547886153598	0.122084866571979	0.0223749850109851	0	0.207932235623426	0	0	0	0.174	0.0696211043243422	1.05756538743466
TCGA-UB-AA0U-01A-11R-A38B-07	0.0257042480190664	0	0.00445692236830185	0.0669887504906031	0	0.238929803060403	0	0	0.0218080822207795	0	0	0.0304335266707334	0.0424534418845186	0.00876958643199457	0.148727466064586	0.142189159962044	0.208823634497599	0	0.0607153783293718	0	0	0	0.359	0.0284060857082697	1.074264166964
TCGA-CC-A3M9-01A-11R-A213-07	0	0	0.0049254212324789	0.442643371734604	0	0.0178581386011608	0.0480875746806766	0.0260958603053647	0.0155150319553532	0.0141521753171128	0	0.0261026922040424	0.0351221810289441	0.0104581360139003	0.105942788288899	0.234588992556474	0.0185076360809892	0	0	0	0	0	0	0.50995297065033	0.859437881055592
TCGA-CC-A8HT-01A-11R-A36F-07	0	0.0537497701503011	0.000200146552593106	0.0718163842965775	0	0.133220179721759	0	0.00419416462055024	0.0203651383804046	0.00993308746693464	0	0.0698397830553043	0.0118563294349677	0.18322472976489	0.102793744489383	0.114404729907169	0.060562147251225	0	0.142417358651212	0	0.000474335299001424	0.0209479709577275	0.104	0.102213975524916	1.04161137154813
TCGA-WQ-AB4B-01A-11R-A41C-07	2.57023753930802e-06	0.0158232087217922	0.00307490342048309	0.0434970573903257	0	0.170782943188247	0	0	0.0157752895875345	0	0	0.159347458393436	0.0149781514756898	0.128973979530875	0.0641947474877726	0.178688797256474	0.031034321624994	0	0.173826571684837	0	0	0	0.437	0.0178615480841098	1.08428817854461
TCGA-DD-AADY-01A-11R-A41C-07	0.0507772198599662	0	0	0.101376377081972	0	0.335434278668297	0	0.0034543349148675	0.0246457848393083	0	0.000318814634992188	0.02465218734698	0.0107849653347277	0	0.126682357009083	0.220894526031323	0.0728904020129973	0	0.0280887522654856	0	0	0	0.658	-0.00728723301640205	1.09952117084571
TCGA-2Y-A9GZ-01A-11R-A39D-07	0.0390793534172337	0	0.00383512363873887	0.135198417954324	0	0.00989216286352542	0	0.0633432735005749	0.0267136884893856	0	0	0.065209380671537	0.0014826823886144	0.173492699363323	0.0614933788878802	0.362191108688949	0.00428938037714306	0	0.0537793497587713	0	0	0	0.411	0.0206968443570097	1.08872693956401
TCGA-DD-A11D-01A-11R-A131-07	0.016263232095479	0.00332997613294785	0	0.0523176417551792	0	0.272617123452491	0	0	0.0325572404248478	0	0	0.125069160548146	0.0128036481686528	0.0360794842345959	0.0921957136657176	0.186345815374779	0.0420854594082161	0	0.128335504738948	0	0	0	0.91	-0.0306568557251084	1.10288411305858
TCGA-KR-A7K7-01A-11R-A33J-07	0.00139457098304318	0.000724362940579599	0.00667953946194416	0.422442346317356	0	0	0.00628652677796019	0.076493295893289	0.116687187074828	0	0	0.0988447419354023	0.0151786579133464	0.080868302968413	0.0375518293356379	0.11688275258075	0.00467818905773182	0	0.0152876967597185	0	0	0	0.232	0.0546798905802689	1.11487010612157
TCGA-BC-4072-01B-11R-A155-07	0.0117230744527795	0	0.00115844036035882	0.225705020893972	0	0.152654018272767	0.0553738150242439	0.0342797125635843	0.0380416777782373	0	0	0.0452215603869481	0.0010593573837458	0.0774656194602445	0.0770324240858466	0.147498304956955	0.0482636995988366	0	0.0672362436541695	0	0	0.017287031127311	0.089	0.111066831828623	1.04598028777506
TCGA-K7-A5RF-01A-11R-A28V-07	0.0591451666484361	0	0	0.164881144564049	0	0.214111109457165	0	0	0.00736407128901919	0.0231374209111213	0	0.0418062304982788	0.0293494145599946	0.0441904361114147	0.128869994376887	0.243964473407406	0	0	0.0368225150507574	0	0	0.0063580231254706	0.129	0.0853039099442332	1.0605490002207
TCGA-DD-AAVU-01A-11R-A41C-07	0.00284052380178155	0	0	0.0149421881284531	0	0.0949180675116964	0	0	0.0150702275364979	0.0038121472096089	0	0.0502035637004109	0	0.529723126840748	0.0218983083013699	0.223290703412184	0.00191438628525313	0	0.0413867572719961	0	0	0	0.019	0.187848541558955	1.06866718489906
TCGA-DD-A73B-01A-12R-A32O-07	0	0	0	0.108086407545206	0	0.119832670943858	0	0	0	0	0.0851005782568533	0.0927308517237386	0.0604705289482944	0.0276162528615417	0.0755233726876766	0.255890272422533	0.00200118306171849	0	0.165991525320823	0	0	0.00675635622775643	0.983	-0.0462370287373009	1.11074230039136
TCGA-PD-A5DF-01A-11R-A27V-07	0	0.00116809473177931	0.00263549275585722	0.0150258281943387	0	0.108582872419182	0	0.000129887922345993	0.0289043870462204	0	0	0.0247015207554879	0	0.561787972855358	0.0642154889124162	0.129717968522174	0.00614190264402788	0	0.0569885832408116	0	0	0	0.004	0.292939148003707	1.00538900768222
TCGA-BC-A8YO-01A-11R-A37K-07	0.00777997294581521	0	0.00198749866261781	0.245313675762226	0	0.137591368494708	0.0190798016492814	0.0737435568421001	0.0113389878651524	0	0	0.106394120479724	0.0144973054697023	0.0717513137159137	0.129458039848086	0.0472805804744346	0.0634475958000588	0	0.0687985806152522	0	0	0.00153760137492781	0.016	0.208889109514131	1.01782591820506
TCGA-EP-A2KA-01A-11R-A180-07	0.0362500245786712	0	0.0135472819644616	0.251953169759274	0	0.148065132162217	0	0.0166745859705885	0.0635904655439226	0.0201016404407133	0	0.0815261966394608	0.00133873211616814	0.101353372270305	0.117206904635679	0.0538795547160993	0.035607436686078	0	0.0284155937923768	0	0	0.030489908723985	0.094	0.107912512643624	1.06520584744037
TCGA-DD-AACQ-01A-11R-A41C-07	0.0302582822442069	0	0.00438612824160059	0.0729979382104921	0	0.132498669820775	0	0	0.00194428859330958	0	0	0.116432126472547	0.0137852522971092	0.0664597008330606	0.227906276169844	0.123006246246759	0.0260430371672518	0	0.165876724068137	0	0.00460521004149524	0.0138001195934117	0.267	0.0452181921440136	1.09770272742091
TCGA-DD-AADI-01A-11R-A41C-07	0.0405494537663369	0	0	0.148317347125081	0	0.281740090693957	0	0.012824215609299	0.0252536399754206	0.0589602417300848	0	0.0785934323283635	0.00681480000137515	0.0447073766862119	0.109287700902836	0.0877114336513261	0.0379840628183232	0	0.0636187528552009	0	0	0.00363745185618371	0.072	0.127945990458513	1.05366525905025
TCGA-CC-A5UD-01A-11R-A28V-07	0	0.0305930598108152	0	0.177179233832853	0	0.101339884101725	0	0.0552736767984019	0.0297366633707469	0.0617779054820042	0	0.0552032095629024	0.00931150789130515	0.0264539581473652	0.15423284992234	0.219402564830191	0.000821194920289722	0.000275195763222436	0.078399095565838	0	0	0	0.514	0.00836391322230721	1.10029843517392
TCGA-ZS-A9CD-01A-11R-A37K-07	0.0417666724347914	0	0	0.0625073411985337	0	0.29388629366321	0.00886319417297182	0	0.0104018804578053	0	0	0.0195915124956743	0.0306449572097872	0.121314389683124	0.130006296870993	0.161806085952912	0.040159781723951	0	0.0417474294949493	0	0	0.0373041646412961	0.156	0.076820523326099	1.05796401382245
TCGA-DD-A1ED-01A-11R-A155-07	0.0440436267042102	0	0	0.130651503123439	0	0.2514087887962	0	0.00462077533853191	0.000374974602741551	0	0	0.0667461504317829	0.0526058967827459	0.0389727053042715	0.0574369165257484	0.184830226985536	0.0148312711592919	0	0.108728175992787	0.039109082503054	0	0.00563990574966003	0.246	0.0509820396151574	1.06411540266393
TCGA-DD-AAEK-01A-11R-A41C-07	0.0584822568592032	0	0	0.155109838336457	0	0.17689831965159	0.00716296508134641	0.0303695521155462	0.0686259053294377	0	0	0.044683827700865	0.00449761555406541	0.177881312345675	0.0986436838611368	0.0913547841678078	0.034610653453526	0	0.0516792855433432	0	0	0	0.0679999999999999	0.132537252374738	1.03853838938594
TCGA-BC-A10T-01A-11R-A131-07	0.0526572691829027	0	0.00698408142172372	0.0951450931895271	0	0.22619193504553	0	0	0	0.0252773662233979	0	0.0503247313011414	0.0122912753446342	0.0167758939176085	0.124220567691144	0.187091476007111	0.0139654704416717	0	0.189074840233607	0	0	0	0.567	0.00233183040539623	1.08504593283327
TCGA-DD-AAC8-01A-11R-A41C-07	0.00806538240170258	0	0.0093615201211411	0.021137579300482	0	0.185577883028924	0	0.00456134786773807	0.0275342323584129	0	0	0.0987627493010343	0.0398889219263096	0.143540535669433	0.0950395251272729	0.324098554393995	0.00536064348445926	0	0.0163977411144842	0	0	0.0206733839046106	0.135	0.0828969334657102	1.06397390563515
TCGA-XR-A8TE-01A-11R-A36F-07	0.0667005030899745	0	0.00323674340673856	0.00644112829614057	0	0.399163120554031	0	0	0	0.0692542723205646	0	0.0459553364635056	0.0442253108645358	0.04058042848576	0.0972906751918403	0.197175325968503	0.00856489936490414	0	0.00331833224165257	0.0180939237518499	0	0	0.578	0.000760026511983988	1.09580651017716
TCGA-K7-A6G5-01A-11R-A311-07	0.037836727099552	0	0.0013352827869967	0.169272771118917	0	0.171744072700135	0	0.0307878616906491	0.0686800280896814	0	0	0.0476264718852224	0.0287652747750355	0.0558028897259485	0.143391301336876	0.180332562083691	0.0129564759316332	0	0.0497779808183146	0	0	0.00169029995734799	0.338	0.032245958256493	1.08575377924467
TCGA-WX-AA46-01A-11R-A39D-07	0.0570672465191731	0	0.00590286366273886	0.0498304832206396	0	0.146194412917288	0	0.0157408218986034	0	0.0268267138731589	0	0.0853845591328361	0.153269667706732	0.0305753529754993	0.0851688344283689	0.301825868751303	0	0	0	0.0267454828464717	0	0.0154676920671871	0.49	0.0107585174207645	1.08470403282265
TCGA-DD-AADD-01A-11R-A41C-07	0.0288766438076637	0	0.00762803063929347	0.287621677320111	0	0.0446902990782348	0.0374302828438322	0.102493759055558	0.00126836662794078	0	0	0.0115066063682966	0.0104231931683984	0.0632755817982651	0.105641085839351	0.26599048488106	0.00574072876567613	0	0.0274132598063194	0	0	0	0.504	0.00975480026390343	1.09228317772181
TCGA-DD-A1EF-01A-11R-A131-07	0.130248530680001	0	0.00884896854207801	0.0993823879500261	0	0.149427765811618	0	0.0297519477948578	0.119932916080695	0	0	0.0306050401374105	0	0.174247419201364	0.0547788785732986	0.0747136005723691	0.0906719015360586	0	0.0373906431202224	0	0	0	0.04	0.154055228233221	1.02365608008471
TCGA-DD-AACP-01A-11R-A41C-07	0.0835435060791718	0	0.00234667387808038	0.104357321260554	0	0.22590640269579	0	0.0579251759328687	0.0293072461637864	0	0	0.059860746692792	0.00258301684122098	0.199411650126295	0.0817101271333957	0.0382991424086758	0.0725256980859763	0	0.0422232927013933	0	0	0	0.392	0.0229684042681291	1.08285229301029
TCGA-RC-A6M3-01A-11R-A32O-07	0.161574993601454	0	0.0732953686331053	0.12100592632807	0	0.147556576492247	0.0747966814690128	0.0509851652250947	0.00183217750862849	0	0.0392477341853101	0	0.00129051465481373	0.117677378082547	0.0541270904945139	0.142555972966977	0.00608874801525368	0	0.00796567234297183	0	0	0	0.553	0.00377540304310389	1.08651576964994
TCGA-G3-A3CJ-01A-11R-A213-07	0.064474552410779	0	0.00351165212567086	0.0936438335456843	0	0.14520511992686	0	0.00286721043013928	0.0125640058981881	0.010576019409213	0.0258137580804512	0.0436265778944369	0.0931645910405373	0.0571644228002978	0.0792724477215326	0.268424283691076	0.00311354911755195	0	0.0965779759075816	0	0	0	0.537	0.005501756062109	1.07454774108334
TCGA-DD-AAVR-01A-11R-A41C-07	0.0626136467626794	0	0.0034637912384319	0.0769361042615975	0	0.416193325409157	0.0426577497453903	0	0.0324935370456984	0	0	0.0135008046339574	0.0164303210319126	0.00588572434793312	0.0436877120793949	0.153115556151305	0.0864717950161794	0	0.0310550197517462	0	0	0.0154949125246174	0.078	0.120857488937528	1.04394908465734
TCGA-DD-AAVQ-01A-11R-A41C-07	0.0828243091438287	0	0.0542148724775373	0.178136593096402	0	0.112557741169451	0.0242440402122354	0.0850338627089373	0.0562997841243535	0	0	0.0218376984518644	0.016470556129506	0.171791505560672	0.0607662102243145	0.0519591544736928	0.0300524286544457	0	0.0538112435727592	0	0	0	0.00700000000000001	0.249590733154527	0.984124772493758
TCGA-G3-A3CI-01A-11R-A213-07	0.110989466479557	0	0.0184938282041535	0.190331589483763	0	0.0715393263721018	0	0.000127684904136877	0.0611765458913194	0	0.00818272079855428	0.0550898542827364	0.137916765131029	0.0131972131777642	0.0761774605001981	0.183087663272437	0.000160458499115904	0	0.065500578765776	0	0.00435238250625409	0.00367646173110355	0.2	0.0638428892601471	1.05549406764418
TCGA-ED-A8O5-01A-11R-A36F-07	0.0486461632524789	0	0	0.168048418375647	0	0.288632119784049	0	0.00228225863802424	0.0471879826078427	0	0	0.0949336444998949	0.0188236598659143	0.0807571482737755	0.0650232562821028	0.0540153620210926	0.013326207504085	0	0.118323778895093	0	0	0	0.728	-0.0139570798654036	1.11203193629283
TCGA-BC-A5W4-01A-11R-A28V-07	0.00850109563987398	0	0	0	0	0.31075482798301	0	0	0.0238690470349564	4.5759246881809e-05	0	0.0929945955863135	0.0485474161495799	0.0792837035253745	0.104004653888801	0.200454443240952	0.00937532249461611	0	0.122169135209641	0	0	0	0.47	0.0131198604473213	1.08087858761682
TCGA-DD-AAD6-01A-11R-A41C-07	0.0196732933281707	0	0	0.0440790059765902	0	0.399980845001105	0	0	0	0	0	0.0412273107396526	0.0339583233210953	0.168435851923841	0.0357397246749257	0.226449742975176	0.00303032454713074	0	0.027425577512313	0	0	0	0.445	0.0160370688349502	1.09167583891602
TCGA-K7-A5RG-01A-11R-A28V-07	0.059244511264907	0	0.0971430724068633	0.400298204633557	0	0	0.0529012232094974	0.086034383854036	0.0602845890603709	0	0	0.00862305234479106	0.0120928893510956	0.055509193236396	0.0552882535874865	0.0916412254177239	0.0147040443409777	0	0.00385184727234889	0	0.00209434467801718	0.00028916534193148	0.00600000000000001	0.25440910705501	0.996156613001543
TCGA-G3-AAV5-01A-11R-A37K-07	0.0851960893974075	0	0.00645220956545829	0.166044665204467	0	0.0956812149385623	0	0.0176459410706084	0.0478542531644854	0	0	0.0505518431806743	0.0313540169176975	0.0747614006001706	0.0619357648750514	0.312224606070674	0.00631652650477829	0	0.0439814685099646	0	0	0	0.477	0.0125065932590082	1.07935767597716
TCGA-2Y-A9GY-01A-11R-A38B-07	0.00212219195135337	0.00491480659220691	0.0251596319045748	0.314106977415381	0	0.0150786538375586	0.0531390373587196	0.044486906196149	0.0814395121363733	0	0	0.0347208876960084	0.0117848032568658	0.219214233541175	0.058858986205116	0.118168113106241	0.0168052588022773	0	0	0	0	0	0.113	0.096070084869091	1.06368648777731
TCGA-UB-A7MD-01A-12R-A352-07	0.0531492661567671	0	0.00609178795047007	0.0453350005794825	0	0.15511170522119	0	0	0.0665532200249206	0	0	0.0773289213628216	0.0101011714042983	0.115659121181951	0.108837984251585	0.234708580503057	0.0844990009002449	0	0	0.0382391446603591	0	0.00438509580285332	0.148	0.0798671315630299	1.05725938624219
TCGA-DD-A4NF-01A-11R-A27V-07	0.00385636722183711	0.00381160033178619	0	0	0	0.13939573631447	0	0	0	0.0425202924936817	0	0.0820015755888895	0.076950939587188	0	0.00496933803233449	0.358699585909922	0	0	0.287487519083205	0	0.000307045436686266	0	0.74	-0.0150931239918322	1.10072215072468
TCGA-DD-A113-01A-11R-A131-07	0.0139905724327348	0	0	0.183519593307278	0	0.156700549928011	0	0.00923375552215208	0.0739881057567502	0	0	0.0861731470575305	0.0108493425249206	0.171778268088324	0.0528677697578482	0.129882257730579	0.0274260007951422	0	0.0835906370987289	0	0	0	0.631	-0.00494929338314546	1.09797559282188
TCGA-DD-AAW0-01A-11R-A41C-07	0.0258995769307429	0	0	0.0578315926042637	0	0.299058086932709	0.00126508658161291	0	0.031653037176692	0	0	0.0211210484602003	0.0255571957735397	0.315528880165408	0.0876751175174179	0.0896494134306405	0.00502658575822527	0	0.0387373990473915	0	0	0.000996979621156987	0.033	0.161592982688242	1.03449854011857
TCGA-DD-A1EI-01A-11R-A131-07	0.0411973260911989	0	0.000505428943118448	0.0500236031887717	0	0.2620477829508	0	0	0.041889283278277	0.00750016665064384	0	0.0841495605583981	0.0149948804857174	0.117998857339824	0.0567883795576339	0.19536468457462	0.025160046459313	0	0.094895216701155	0	0	0.00748478322052901	0.507	0.00880052466760491	1.07993380642534
TCGA-CC-A7IF-01A-11R-A33J-07	0.014782888547376	0	0.00906107794081425	0.0255592027766299	0	0.251598141171514	0	0	0.0307848961628199	0	0	0.0619204647466221	0.0239256883814403	0.114104068155717	0.114391037166485	0.113454714323059	0.0138702572833111	0	0.226547563344212	0	0	0	0.437	0.0178228275788524	1.07855515452554
TCGA-2Y-A9GW-01A-11R-A38B-07	0.0276361611373928	0	0.00550585501713685	0.0156971262932231	0	0.183381376445551	0	0	0.0479529722012178	0	0	0.0207165998320226	0	0.46300598106734	0.0777756000627447	0.0228653586871628	0.100563202556156	0	0.0296338146109378	0	0	0.00526595208911429	0.003	0.318228015903483	0.969911376704225
TCGA-2Y-A9H4-01A-11R-A38B-07	0.0162746148651174	0.00556408292192797	0	0.135412468125711	0	0.20047590205081	0	0	0.0551629324711844	0	0	0.076479521745477	0.00207658672067139	0	0.0596991499978424	0.219965670918629	0.154446233208013	0	0.0744428369746164	0	0	0	0.516	0.00808386222264261	1.08108889738231
TCGA-BC-A3KF-01A-11R-A213-07	0.0458938246200954	0	0	0.008868272904861	0	0.330823254056664	0	0	0	0	0	0.0425301197235273	0.0233013433210803	0.0395517395459641	0.122844547441758	0.163524781084188	0.0408274192779034	0	0.180309017311573	0	0	0.00152568071238536	0.477	0.0125248975941951	1.07724368443876
TCGA-DD-A39Z-01A-11R-A213-07	0.0151125293543891	0	0	0.275082483576653	0	0.343446800224391	0	0	0	0	0	0.0784378381629846	0.0111629298934897	0.0133786171718295	0.0644927669420069	0.128692582020579	0.00792847534931504	0	0.0622649773043621	0	0	0	0.766	-0.0173869016046455	1.13855967203486
TCGA-CC-5260-01A-01R-A131-07	0.0255913669404807	0	0.00630070610412892	0.146596388333828	0	0.20293769947797	0	0	0.061304523701662	0	0	0.031159420190565	0.0885439131868971	0.0971382773330146	0.0599002925119808	0.178754160862246	0.0615549339064679	0	0.0402183174507588	0	0	0	0.047	0.147266214339133	1.02409421928972
TCGA-DD-AAE0-01A-11R-A41C-07	0.018394673002902	0.0134312226949416	0	0.0736792678790996	0	0.133538751645173	0	0	0.0394963154887204	0	0	0.0944315356984433	0	0.392921548148096	0.0966795500558194	0.107249748863511	0	0	0.030177386523294	0	0	0	0.07	0.13026182134676	1.06197473999824
TCGA-DD-A116-01A-11R-A131-07	0.0707393834261225	0	0.0142034055522358	0.0564611879656709	0	0.0604443953824013	0.0197828480036023	0	0.0444930849736291	0.0507243995168065	0	0.0688748329168298	0.00212010433233136	0.158977813674329	0.068719619506221	0.240946620017015	0.013496258813526	0	0.13001604591928	0	0	0	0.149	0.0795474515018498	1.05056541593154
TCGA-RC-A7S9-01A-11R-A33R-07	0.0689028602963137	0	0	0.118243094963846	0	0.192598937161319	0.0128640308897365	0.072984214594466	0.0587538683813667	0	0.00633490411736165	0.0209693002214914	0.00908840443864104	0.103224048984338	0.145498974081521	0.0969594342746041	0.0531308226633167	0	0.0404471049316784	0	0	0	0.657	-0.00688081401450247	1.09926697398532
TCGA-FV-A496-01A-11R-A266-07	0.004968952960619	0.0156695739463072	0.057867450063316	0.114478841696797	0	0.0967187122496311	0.00708660204681533	0.00301572587731289	0.0270029684094593	0	0	0.0250126760073439	0.0666066536225481	0.238092984814211	0.0549770627523347	0	0.017549523051657	0	0.256749664905807	0	0	0.0142026075958407	0.123	0.0873102211405769	1.04904053164888
TCGA-BC-A3KG-01A-11R-A213-07	0.000449642353580478	0	0.011831841478847	0.124696589096194	0	0.31719957248099	0	0.0315428058894622	0.0320496660259435	0	0	0.0553756442060498	0.0197847389243475	0.131536265272056	0.0859348784070908	0.109364792952067	0.0237751847621437	0	0.0174584012030044	0	0	0.0389999769482245	0.739	-0.0149013543864077	1.10927369989054
TCGA-DD-A1EG-01A-11R-A213-07	0.10202715568921	0	0.0402340356327492	0.0905559770439461	0	0.143442269008163	0	0.0102607450214601	0.061799439803258	0	0	0.0697077327764915	0	0.218503196177723	0.0933765951502013	0.0889358732335253	0.0213624439837817	0	0.0485859181848694	0	0	0.0112086182946217	0.00900000000000001	0.235635222648443	0.990740391572048
TCGA-DD-A1EL-01A-11R-A155-07	0.000898785060350849	0	0.000743096870359387	0	0	0.0626691055021383	0.003834355130109	0.0127151092080424	0.0361687191420055	0.0227721125906823	0.025042415989897	0	0.00466743007652092	0.392426204347708	0.0311899444251588	0.256768306134653	0.0811325143430884	0	0.067955707291238	0	0.00101619388804856	0	0.019	0.194884185449063	1.03849123969368
TCGA-2Y-A9GU-01A-11R-A38B-07	0.0592120812520216	0	0.0196648936030111	0.17047330778916	0	0.0738315562581868	0	0.0518445323815279	0.0504329143649442	0	0	0.0705543690654587	0.0232862522635781	0.0527950905767606	0.0687110052311704	0.272293856693627	0.0100361206360391	0	0.0768640198845144	0	0	0	0.736	-0.0146067644694931	1.08776737050714
TCGA-G3-A25V-01A-11R-A16W-07	0.0857770238415057	0	0.0090384211734991	0.0982584426805954	0	0.206687116324616	0.0140279210194794	0	0.0405119822514749	0	0	0.0268043934129938	0.0375369379680097	0.0768596135327181	0.123292789445251	0.143929711154191	0.0764258027056592	0	0.0608498444900067	0	0	0	0.089	0.110960461143231	1.03702603045345
TCGA-ED-A66Y-01A-11R-A311-07	0.034876912345243	0.0641453005084727	0	0.038398538252067	0	0.133491614218324	0	0.0597054542837078	0.0235400886165494	0	0	0.0207315901688384	0	0.370388310974599	0.0432105674273042	0.167164134995731	0	0	0.0443474882091628	0	0	0	0.159	0.0751944625390495	1.0766995954028
TCGA-DD-AADB-01A-11R-A41C-07	0.0445688745375457	0	0.0217294830468937	0.255074413399887	0	0.075279123529858	0.0240852469660591	0.0470171206090802	0.119482875161842	0	0	0.0363433068700133	0.00330292482077741	0.19167997956312	0.06167770793719	0.0710328038913197	0.031592022922386	0	0.0171341167440286	0	0	0	0.0590000000000001	0.137568648357472	1.04318297639632
TCGA-YA-A8S7-01A-11R-A37K-07	0	0.00754460849164744	0.000286773723835825	0.0431609124488644	0	0.135202115499055	0	0	0.0110749467551341	0	0	0.0418283070762605	0.216464405589925	0.00326795498010616	0.0511614954036567	0.363813506109972	0.00184985298766445	0	0.118315200380111	0	0	0.00602992055376762	0.248	0.050435140740461	1.06710944122311
TCGA-GJ-A3OU-01A-31R-A38B-07	0.0691066453366144	0	0.00954939837574436	0.0188858307683841	0	0.134731179309433	0.00609008625995857	0.00832889101637678	0.0634409953304037	0	0	0.0311854217975251	0	0.423914068538663	0.0690146327957346	0.085246075813682	0.0282992778655706	0	0.0489141677765049	0	0	0.0032933290154051	0	0.507798783110043	0.861120501233191
TCGA-BD-A2L6-01A-11R-A213-07	0.0314141521190006	0	0.00352527540640197	0.227426545394966	0	0.256350103267052	0.00751469472480761	0	0.0585165159110628	0	0.00349051899398123	0.0370651588235503	0.02302247176554	0.0201174864097007	0.116672898822407	0.116468011964429	0.0239759308923622	0	0.0744402355047381	0	0	0	0.679	-0.00952253248642374	1.11264330774639
TCGA-ED-A627-01A-12R-A311-07	0.0493699318178062	0	0.00906809027694238	0.279244701322938	0	0.302858774115874	0	0	0	0	0	0.0464399209396217	0.0231835863590306	0.00254081845153271	0.1078438457212	0.142820802501709	0.00891109205668277	0	0	0.0256787586494808	0.000319801998583529	0.0017198757885991	0.073	0.126900253712475	1.0638385191477
TCGA-ED-A7PX-01A-51R-A352-07	0.0354694662412137	0	0.004152985460979	0.0689888004850025	0	0.165328648765442	0	0.00325199533689227	0.0411725997687563	0	0	0.051023309417279	0.0505506258166206	0.240951680214505	0.0428548505357572	0.231799544277352	0	0.00276957734126348	0.0536448318193827	0	0	0.00804108451955404	0.074	0.125169279581279	1.04087886297847
