gene	conMean	treatMean	logFC	pValue	fdr
MMP9	2.5667457	3.63227627355615	1.06553057355615	2.14128613271814e-08	3.95689966742664e-08
RPL8	9.1395069	10.2875429058289	1.14803600582888	4.54366668124667e-21	2.94671129188339e-20
RIT1	2.35412716	3.23814382906417	0.884016669064171	1.09075503610998e-21	7.89724527373726e-21
ADH6	8.11562522	6.67328850823529	-1.44233671176471	6.32803366542293e-14	1.78295123976653e-13
ACOT8	3.41576992	4.0869163868984	0.671146466898395	1.12404739289754e-22	9.90889283579239e-22
CSNK2A1	3.77624454	4.48847321187166	0.712228671871658	1.59398894483589e-20	9.44946600653384e-20
PPP1R14B	4.92264526	5.92758937350267	1.00494411350267	1.0633301027028e-20	6.48198398700748e-20
FOLH1	4.31165832	3.44822607465241	-0.863432245347594	2.59075818875296e-10	5.51292871145625e-10
GATAD1	3.86830986	4.59577854419786	0.727468684197861	3.23410359423397e-21	2.16415432180823e-20
RPL38	6.96289216	7.92694712008021	0.964054960080214	2.46752847872291e-21	1.67917404102923e-20
FBXO46	3.5511043	4.24827197628342	0.697167676283422	7.46784104588866e-20	3.9593901535615e-19
RPLP2	6.4128246	7.64737745088235	1.23455285088235	7.64641012732531e-19	3.57547594783825e-18
PCDH17	2.37520242	3.08268927986631	0.70748685986631	2.32947308473952e-19	1.16645327423493e-18
GTPBP6	4.45936418	5.07998213604278	0.620617956042781	3.99059200251045e-16	1.38829850957758e-15
GNB5	3.02258622	3.66535063729947	0.642764417299465	1.71103831028456e-13	4.65750428189323e-13
E2F8	1.81039558	2.50321204585561	0.692816465855615	3.27675543996031e-25	6.01737646593959e-24
SLC39A14	9.16981238	8.11001373475936	-1.05979864524064	4.26067185673828e-17	1.64702470505773e-16
TBC1D16	2.57832942	3.94835433692513	1.37002491692513	1.10773310515965e-27	9.14449207278055e-26
LGALS3	5.14551942	6.13548232117647	0.989962901176471	4.98198490715664e-06	7.7162673478721e-06
CDKN2A	1.87039144	3.12418448101604	1.25379304101604	1.87000290569087e-25	3.79718061286608e-24
SDS	8.63636242	6.64061937024064	-1.99574304975936	4.37803461314733e-06	6.80950514842936e-06
FTSJ1	3.20836956	3.99205843925134	0.783688879251337	2.51655400910702e-25	4.85343265555509e-24
TIMM50	2.9674768	3.67144933320856	0.703972533208556	6.33339645286883e-27	2.67669334297562e-25
AKR1B10	3.92505646	7.24278292318182	3.31772646318182	1.73220166221625e-11	4.02553697279342e-11
ACSL4	2.77980168	5.12883922938503	2.34903754938503	3.57418247402372e-12	8.69957393029802e-12
SNRPC	5.36707602	6.56004311957219	1.19296709957219	1.61604522732473e-27	1.1605306904845e-25
SNTA1	3.63068298	4.35423487561497	0.723551895614973	5.68706335812193e-16	1.95007106530633e-15
POLR2L	5.70701046	6.40560867451872	0.698598214518716	3.18459964374869e-19	1.56188609956869e-18
MICAL1	2.53300114	3.19935427467914	0.666353134679144	6.82060048891922e-14	1.91745270905867e-13
RPL32	9.2605704	9.90099318580214	0.640422785802139	1.46257806867892e-13	4.00711913171244e-13
AURKB	1.87468506	3.10234568040107	1.22766062040107	8.80245348619074e-28	8.01567748902297e-26
SEMA7A	1.94978862	2.5485346797861	0.598746059786096	9.39708352380856e-12	2.21818382591665e-11
ATP6AP1	5.2832046	6.55563475532086	1.27243015532086	4.58893645171679e-28	5.19667636897621e-26
XRCC6	5.47536428	6.16638384660428	0.691019566604278	9.42156376956687e-25	1.45236776224405e-23
GSK3A	3.5977179	4.32159066617647	0.723872766176471	3.4845711442695e-26	9.74025851814319e-25
PPARD	3.30067356	3.92525911820856	0.624585558208556	1.51312703691828e-11	3.53023008903834e-11
GPT	5.52760326	4.84938370342246	-0.67821955657754	4.98198490715664e-06	7.7162673478721e-06
HSPBP1	4.11741598	4.8701133207754	0.752697340775401	1.50458667509206e-20	8.9615739049819e-20
FGD1	2.62426546	3.4177762465508	0.793510786550802	8.33290380935607e-21	5.13998179804764e-20
NUP85	3.8439515	4.74413106818182	0.900179568181818	2.01797604954554e-24	2.80705235364343e-23
TRIM28	5.59459052	6.76290364090909	1.16831312090909	3.7025709750813e-25	6.58044455188996e-24
TMEM14A	6.34212884	7.19378433745989	0.851655497459893	3.11938000880792e-14	9.08756055996054e-14
PIGF	3.39055698	4.09035226336898	0.699795283368984	1.18531933066446e-21	8.5399067273729e-21
NR4A2	4.23038016	3.20436775299465	-1.02601240700535	1.64247872010181e-10	3.55588591535767e-10
FABP1	10.991519	9.65791851957219	-1.33360048042781	6.96066776054552e-09	1.3328328274203e-08
TIPIN	2.05520646	2.74621278898396	0.691006328983957	1.89393438790831e-22	1.5782190989051e-21
CHCHD2	8.14063172	8.83370196262032	0.693070242620321	3.76712884690198e-21	2.48136085791836e-20
GPM6A	3.40857758	2.24113085037433	-1.16744672962567	6.43493873285908e-26	1.59925402981483e-24
RAD1	2.94124596	3.60708509368984	0.66583913368984	8.92799267666069e-26	2.07528840297221e-24
SMC6	4.15439532	4.79136148727273	0.636966167272727	4.15761710829958e-15	1.30737742675722e-14
PIGZ	2.37705512	2.98019511631016	0.60313999631016	5.03679350098086e-17	1.92514050169467e-16
IL3RA	2.32875544	3.24052425561497	0.911768815614973	3.13905067238195e-24	4.09560333665432e-23
UBL5	6.51370024	7.22111152171123	0.70741128171123	9.91855102353358e-21	6.0714179619454e-20
OAT	7.00338168	5.98544125676471	-1.01794042323529	1.70564597578333e-06	2.73827170194368e-06
PAQR4	1.99307304	2.82146602441176	0.828392984411765	7.33205254363432e-21	4.570502478329e-20
ZNF302	3.94609066	4.63224488692513	0.686154226925134	4.1139174362291e-16	1.42838965071587e-15
GADD45A	7.57037714	6.9835334159893	-0.586843724010695	7.65860331355828e-05	0.000108969785870909
SF3B5	6.98907788	7.61648276224599	0.627404882245989	5.98172317180438e-14	1.69131116442215e-13
EDEM2	4.48194924	5.28689215676471	0.804942916764706	4.75320936448942e-24	5.91339412908944e-23
CUTA	6.99968294	7.98028653147059	0.980603591470588	6.58347853626381e-24	7.90106873788291e-23
TOPBP1	3.435663	4.43289501080214	0.997232010802139	5.37172024038982e-20	2.92169980808887e-19
CRNKL1	3.2620072	4.16440377385027	0.902396573850267	1.96393929022874e-22	1.62887096249676e-21
VNN1	8.38032052	6.58854484377005	-1.79177567622995	8.46622100503725e-10	1.72986653105468e-09
COPS5	4.61207832	5.60479186612299	0.992713546122994	1.21755205780301e-27	9.82052754012288e-26
FANCF	2.92608162	3.64946134668449	0.723379726684492	7.33622239343458e-23	6.69430293400905e-22
TP53I3	2.88773624	4.61465925449198	1.72692301449198	1.46845084635331e-22	1.25564630453425e-21
UTP18	3.58360886	4.32964552082888	0.746036660828877	4.38689629989242e-21	2.85762942602874e-20
MUS81	3.40782558	4.17776585307487	0.769940273074867	1.38568194293683e-26	4.78114398514102e-25
KHSRP	4.62334872	5.27442743860963	0.651078718609625	2.94546044842743e-19	1.45185558822319e-18
SMPD2	2.45823236	3.05633296762032	0.598100607620321	1.20074305857634e-19	6.22792920517018e-19
HPD	10.44492088	8.597482631123	-1.847438248877	0.000107177827362202	0.000150940967648331
NONO	6.23909816	7.0895894294385	0.850491269438503	2.65619673051808e-22	2.12712472535505e-21
IL1RAP	5.8403549	4.45908907473262	-1.38126582526738	3.91040673529493e-16	1.36147507658101e-15
OIP5	1.91087984	2.85310111935829	0.942221279358289	6.58347853626381e-24	7.90106873788291e-23
GADD45GIP1	4.13256302	4.86166656770054	0.729103547700535	6.48381919352109e-16	2.21125771955103e-15
FAM50A	4.75750546	6.06658922534759	1.30908376534759	9.81674717893423e-24	1.1174140184475e-22
CLK2	4.2717939	5.42197656395722	1.15018266395722	2.87969146070732e-27	1.66250422695606e-25
VAMP5	4.51179186	5.24922734131016	0.73743548131016	6.0187549269918e-13	1.55585783640967e-12
ZCCHC10	3.32986764	3.96145929839572	0.631591658395722	7.9035745616662e-19	3.68986649594067e-18
HDAC5	3.24535066	4.09805969871658	0.852709038716577	1.07786985240043e-21	7.81676880644745e-21
KLF13	2.64184718	3.62761101181818	0.985763831818182	4.91308284837971e-19	2.35982929851756e-18
STMN1	2.67725928	4.22942733494652	1.55216805494652	1.89928872137835e-27	1.29049363661038e-25
SLC2A2	9.19752638	8.14102619066845	-1.05650018933155	8.66380477847154e-09	1.64858654907883e-08
KRT10	4.69310658	5.39723095855615	0.704124378556149	2.62907838145526e-16	9.31890510708465e-16
SLC35E3	3.00631676	3.64908094037433	0.642764180374332	2.9674976030987e-18	1.2893215114693e-17
TPM3	3.22240018	4.04761150465241	0.825211324652407	1.49828850563599e-23	1.63994824910566e-22
ATP6V0D1	4.87079704	5.60245301328877	0.73165597328877	1.16025222446067e-15	3.84992783571041e-15
ADM2	2.32671884	3.31231285606952	0.985594016069519	6.4692867625098e-17	2.44620587358308e-16
LARP1	5.19678838	6.21299333122995	1.01620495122995	1.82366654949727e-24	2.58978241667353e-23
COL6A3	3.86204258	4.51615178114973	0.654109201149732	0.000102933834935089	0.000145218745245431
ZNF335	2.51128808	3.14191721008021	0.630629130080214	5.18594889656404e-27	2.41092034754475e-25
MGP	4.13174822	5.01725812101604	0.885509901016042	9.11335359951881e-05	0.00012904497009386
ZNF266	3.64040014	4.32149134871658	0.681091208716577	1.30016923518348e-10	2.83285516881492e-10
FGFR4	4.83344672	5.75694902997326	0.923502309973261	3.09900566578407e-18	1.34315589037638e-17
NEDD8	5.8110648	6.60674954631016	0.795684746310161	5.10274846974845e-25	8.63459333971036e-24
PON3	8.84943672	7.44832851649733	-1.40110820350267	5.40701885313244e-16	1.85765062348187e-15
SLC9A3R1	6.91413068	7.60375168080214	0.68962100080214	1.69263540706296e-16	6.12747891417505e-16
CREB3	4.16358628	4.86607933040107	0.70249305040107	3.38281297669037e-17	1.32097201693661e-16
CDKN2B	1.99980096	2.65923337639037	0.659432416390374	4.38031401311021e-18	1.8791313102381e-17
CTR9	4.91019004	5.51984956933155	0.609659529331551	2.13965219345009e-10	4.59619353714607e-10
MCTS1	4.96235028	5.8129706578877	0.850620377887701	4.83830546052919e-23	4.59534969170477e-22
SMYD2	4.09344948	5.06977298842246	0.97632350842246	4.79345256757244e-20	2.62984885275574e-19
SLC27A5	8.53724418	6.69433820024064	-1.84290597975936	4.34390405337462e-14	1.24942053088434e-13
TBCB	4.51306066	5.42211926697861	0.90905860697861	2.56180341594903e-22	2.06463590995235e-21
UBN1	3.84083864	4.54730359331551	0.706464953315508	7.86224630378585e-21	4.88033883354465e-20
BSG	5.45325094	6.81499828093583	1.36174734093583	5.16191437740219e-26	1.34897010933709e-24
VIPR1	5.77903326	3.0019971507754	-2.7770361092246	3.30905600546839e-28	4.63950661846068e-26
GLMN	2.30937408	2.92003258173797	0.610658501737968	1.08506450756481e-25	2.41420020033249e-24
COPE	5.02423928	5.87421276109626	0.849973481096257	2.45248097433736e-25	4.75060623822849e-24
PPP1R13L	2.81280472	3.49673798393048	0.683933263930481	7.64046030486608e-17	2.86330869210361e-16
CBR4	5.76894436	5.00706454882353	-0.76187981117647	2.19286169874568e-11	5.05072943546821e-11
SOCS3	4.53541432	3.48480129398396	-1.05061302601604	4.00344357707224e-10	8.39165095307999e-10
ATP2A2	4.9635776	5.6200064173262	0.656428817326203	2.32570883192046e-16	8.28680359514055e-16
GAL3ST1	2.3032416	3.17253309909091	0.86929149909091	0.000122139585196312	0.000171193106321648
FAM3A	4.08005578	4.70796447727273	0.627908697272727	1.40743993521694e-17	5.72899398514803e-17
JAG2	2.16133568	2.91752047179144	0.756184791791444	3.69248269367545e-23	3.61593122319681e-22
SRP14	7.62682144	8.50333889433155	0.876517454331551	7.48905589458019e-25	1.19838965882577e-23
CLDN7	3.57829468	4.35384583919786	0.775551159197861	1.14955933874105e-06	1.87171569384326e-06
ATP1B3	4.36352112	5.59621885165775	1.23269773165775	1.72688017999748e-13	4.69773102245696e-13
MAGEC2	1.83793038	2.61920793385027	0.781277553850267	3.35008960138177e-08	6.0962796557489e-08
GTF3C2	3.7942969	4.46718823197861	0.67289133197861	7.27605266518565e-24	8.63835661177216e-23
VPS11	3.41327812	4.18070261331551	0.767424493315508	2.80241971360323e-24	3.71678278232092e-23
WDR4	2.31972874	3.02084351828877	0.70111477828877	7.58530389035116e-25	1.20722503177427e-23
REPIN1	5.87373372	7.01284104323529	1.13910732323529	6.88003500340952e-26	1.6880930329199e-24
PPM1F	2.60435414	3.48656954395722	0.882215403957219	1.33176832036899e-26	4.68665720072482e-25
ADAM9	3.65857426	4.55289418339572	0.894319923395722	1.12583063754871e-09	2.28188665017617e-09
PSMD3	5.34704714	6.0922335902139	0.745186450213904	2.64971810137487e-25	5.07699782851285e-24
AURKA	2.30553798	3.98682464983957	1.68128666983957	4.05978453731444e-28	5.12286811687121e-26
SUCLG2	7.80265884	7.16986435877005	-0.632794481229947	3.94089369949914e-10	8.26838813483988e-10
DEAF1	2.82582138	3.66687531695187	0.841053936951872	3.47354039835996e-27	1.89393718140207e-25
TSPO	4.69057484	5.29081271299465	0.600237872994652	7.10264446601618e-06	1.088062063273e-05
CDC20	1.68249676	3.89878563379679	2.21628887379679	3.49460527733713e-28	4.7488997561106e-26
RFC5	2.91813002	3.64326384449198	0.725133824491979	1.68296438282227e-19	8.60777324462601e-19
EEF1D	4.21022992	5.04628902427807	0.836059104278075	3.06983835532832e-20	1.74042889554654e-19
WDR76	1.81651212	2.54806842454545	0.731556304545455	1.89425861587407e-24	2.67284127060953e-23
RBM6	4.1732818	5.03415914446524	0.860877344465241	1.38199469006717e-22	1.19560813882109e-21
GORASP2	5.18427842	5.99690941537433	0.812630995374332	4.38579068326466e-23	4.19260704602562e-22
TEF	2.69644898	3.31731814668449	0.620869166684492	2.59324421432154e-11	5.94192636708227e-11
ADRA2C	2.03702604	2.77594606783422	0.738920027834225	7.91804140293535e-12	1.88061467362538e-11
GCH1	7.45931288	6.22346565874332	-1.23584722125668	1.007835696595e-14	3.04453238988496e-14
CFP	4.97631718	2.95028966368984	-2.02602751631016	1.56074904043988e-26	5.20230048083225e-25
ANKZF1	3.6043681	4.53968344296791	0.935315342967914	2.34910651352152e-26	7.17981239928567e-25
TFR2	7.69878212	6.97449490874332	-0.724287211256684	6.37480315935062e-09	1.22489963686195e-08
DDB1	5.2542742	5.9311326578877	0.6768584578877	1.99245488330516e-23	2.11530696925895e-22
APOLD1	2.8644285	3.62125899836898	0.756830498368984	8.35421467346082e-09	1.59139051564976e-08
TAGLN2	5.97085312	7.30445123794118	1.33359811794118	1.87322394660771e-20	1.09504878361257e-19
IGLV6-57	2.96529838	2.35210003034759	-0.613198349652407	1.22705235294421e-08	2.31000712565137e-08
EXOSC8	3.18224354	3.95856547780749	0.776321937807487	2.46752847872291e-21	1.67917404102923e-20
GLS2	6.37291912	4.18578498221925	-2.18713413778075	1.24406775279131e-15	4.11567432973994e-15
EIF2B5	3.99926162	4.66149065149733	0.662229031497326	4.05087231103877e-25	7.05746649376833e-24
G6PD	2.39979006	4.01741924451872	1.61762918451872	6.02670632035134e-25	1.00063716029442e-23
BID	4.1807088	4.85943364588235	0.678724845882353	9.9814360322702e-15	3.01938439976174e-14
COL1A1	3.84077678	4.84050781106952	0.999731031069519	6.53387081484591e-07	1.08280827218638e-06
PC	6.7116164	6.12187583901069	-0.589740560989305	4.27604389891279e-06	6.65321397905525e-06
