id	TCGA-DD-A11B-11A	TCGA-DD-A39Z-11A	TCGA-BC-A112-11A	TCGA-DD-A115-11A	TCGA-FV-A2QR-11A	TCGA-DD-A1EI-11A	TCGA-DD-A39W-11A	TCGA-BC-A10Q-11A	TCGA-DD-A1E9-11A	TCGA-BD-A3EP-11A	TCGA-BC-A10U-11A	TCGA-G3-A25X-11A	TCGA-DD-A1EC-11A	TCGA-EP-A12J-11A	TCGA-BC-A10T-11A	TCGA-DD-A39V-11A	TCGA-FV-A23B-11A	TCGA-BC-A10X-11A	TCGA-DD-A1EL-11A	TCGA-BC-A10S-11A	TCGA-DD-A113-11A	TCGA-BC-A216-11A	TCGA-DD-A3A2-11A	TCGA-DD-A119-11A	TCGA-DD-A1EE-11A	TCGA-DD-A114-11A	TCGA-G3-A25W-11A	TCGA-DD-A3A1-11A	TCGA-DD-A1EH-11A	TCGA-DD-A11C-11A	TCGA-ES-A2HT-11A	TCGA-EP-A26S-11A	TCGA-BC-A10Y-11A	TCGA-ES-A2HS-11A	TCGA-DD-A11D-11A	TCGA-DD-A1EB-11A	TCGA-DD-A116-11A	TCGA-DD-A1EJ-11A	TCGA-DD-A3A3-11A	TCGA-DD-A118-11A	TCGA-DD-A1EF-11A	TCGA-DD-A11A-11A	TCGA-BC-A10Z-11A	TCGA-DD-A1ED-11A	TCGA-BC-A110-11A	TCGA-DD-A1EG-11A	TCGA-BC-A10R-11A	TCGA-DD-A39X-11A	TCGA-BD-A2L6-11A	TCGA-BC-A10W-11A
CEP55	0.0685988710724643	0.0804900695846122	0.0903551792056795	0.0831471466899483	0.0796123738667873	0.095923557269248	0.0848326431906147	0.0772847655836475	0.0799076820858543	0.0891749231858166	0.0831279874760547	0.0887464071139515	0.0818780700358709	0.0799450959517292	0.0879159593511918	0.0834887692041276	0.069079362932935	0.0899268976708231	0.070981874166691	0.101195512331056	0.0969706177128531	0.0859034788913802	0.0843700026172668	0.0924707089541944	0.0727555902795219	0.0649684489716989	0.0927328685157023	0.0725061157422222	0.0822722401573785	0.0929552135433442	0.0722349888060034	0.0975111560186709	0.0930757182254701	0.0863402171267701	0.0725406125336912	0.080318515840428	0.0815836668320759	0.0957759231536915	0.0893780201002503	0.0837893219205193	0.0838320389532847	0.0832895367984456	0.0846531066698893	0.0876321098435752	0.0895390628250806	0.087692727242313	0.0745132390862869	0.0968876228514058	0.0706141850078409	0.0864005262660962
GADD45G	0.0498054191050492	0.0486062549684186	0.0461459016947374	0.0473974751305652	0.051160124656917	0.0489516117838071	0.0437058265218915	0.049772431531766	0.0547741651554493	0.0478043477253423	0.0461066899274856	0.0522116419070471	0.0435667822217799	0.0473974751305652	0.047507342011157	0.0504681192183664	0.0482026555612804	0.0439532236660995	0.0493230656455427	0.0451050662073181	0.0439137404487549	0.0462440287716295	0.0508663564190352	0.0470489565364912	0.0516912755029573	0.0499476878915901	0.0493033549142251	0.0487742094386193	0.0465447322783708	0.0476644993168167	0.0506858683032205	0.0619617813868746	0.0448433443268124	0.0484142516110131	0.0492835753874874	0.0418116567769551	0.0496815749798241	0.0473079649304834	0.0526742280345702	0.0517123262336333	0.0480435768161768	0.0450620672930651	0.0516257923034693	0.0513121809627535	0.0507809499192342	0.0527312257800283	0.0413647849981899	0.0444535255715621	0.0492131263479754	0.0484338638086385
ERAL1	0.0688735140291346	0.0749834223713617	0.0679264825068335	0.0643843080624351	0.066876027853509	0.0587809932902912	0.0708139625777034	0.0647836092360968	0.0626128648675325	0.0593647181489571	0.070949905776017	0.0742699966704516	0.0732346005858928	0.0628722899859571	0.0659585655178145	0.0656411612310725	0.0584664067020252	0.0586005343432221	0.0666632248780485	0.0586782959013638	0.0628433121847148	0.0690430161674219	0.0673000950299616	0.0603087936848261	0.070670039357681	0.0575817145373907	0.0666004680259207	0.0706874282872636	0.0694199607550547	0.0619483885816944	0.0667458229488566	0.0703013690826698	0.0645839477782611	0.0616596347202337	0.0671373930718018	0.0673815712564561	0.0710889664799819	0.0691627822421491	0.0665050812788689	0.0720224474135999	0.0673815712564561	0.0538520925773776	0.0651706637917717	0.0693329890940569	0.0663776855132148	0.0824488311395499	0.0658642034716867	0.0663934263132363	0.0606079316268968	0.0773600831550853
CDC37L1	0.0452825599907162	0.0609583622897309	0.0502300754087452	0.0448433443268124	0.0601845604291931	0.0595634370761513	0.0466535725193437	0.0539636626667969	0.0633890635254317	0.0461942020534815	0.0535241348126414	0.0369878439523637	0.0518629674198461	0.0439434513940893	0.0567873333281037	0.0462738126839397	0.0603464534726161	0.0591499815336106	0.0593089433353803	0.0414743604597111	0.0484251165963036	0.0489614455045274	0.0564301704483458	0.0464372237133577	0.045572795015763	0.048524690566352	0.0511919834314964	0.0670216370524753	0.059068984558782	0.047328648065176	0.0552789517433811	0.0614581096711552	0.0470896363167481	0.0490797617471363	0.0512563143362189	0.0419540567518735	0.0472202392558726	0.060007093096923	0.0578140121246467	0.0464761613507535	0.0506660957362152	0.0435256033444457	0.0587293105449576	0.0484751404931724	0.057313755574535	0.0626686871696668	0.0508466340633357	0.0476644993168167	0.051364732064322	0.0517020507698618
HEATR1	0.0914250571053477	0.107108806812914	0.0889313875878722	0.0875515199553021	0.0933277038218256	0.0920192574040707	0.0993643811643653	0.0925721383154581	0.091546471375324	0.080356195074105	0.0821919581815605	0.105308233972069	0.107751416517817	0.0893780201002503	0.0909234259405372	0.0873679762025947	0.0842491862253373	0.0911799553397757	0.0892567901223853	0.0896198969751934	0.094409211678853	0.0831864841731328	0.0867568204971791	0.0914250571053477	0.0901312382309696	0.0864615369808514	0.083891656569733	0.0982857785872544	0.0940597779842124	0.0859034788913802	0.0903353197309378	0.0963417646658507	0.0841918836050221	0.095132135977077	0.0900714943785847	0.0856438090352877	0.0850127888890544	0.0935711365283794	0.0872877759229028	0.0865686068702346	0.0822127508149872	0.0896000199660401	0.0864615369808514	0.0943885954232041	0.0963192828252773	0.0951536835218173	0.0846333827179125	0.0939141774749694	0.0869397597850966	0.0838510445707116
C8orf33	0.0528329697505688	0.0754907800512624	0.0522013744164422	0.0869196538569574	0.0559409551439618	0.0505001131475713	0.0583599429523652	0.0807036732808997	0.0494887526469101	0.0511075860886703	0.0591763017790607	0.0569744460633059	0.12495035975267	0.0505292561325337	0.058991005181589	0.0547521153009074	0.0574795733633105	0.058587742517164	0.0547864697773366	0.0624553111869191	0.0775490595011756	0.054587719884468	0.0633890635254317	0.0670392410490419	0.0551714123126782	0.0519297210017885	0.0685477525209394	0.045259692932457	0.0578264701502325	0.0692811951187462	0.0521787158260307	0.0591628035303908	0.0599535174533625	0.0561715683525451	0.0527198989469438	0.0573525085716888	0.0631207553254214	0.0561354911553709	0.0542134856887968	0.0646281612890027	0.0513539260254327	0.0598565806424299	0.0833275844236794	0.0745132390862869	0.0745319568764465	0.0736428674867491	0.0569247289434173	0.0651859489161929	0.0635535828850586	0.0599111966255957
GNE	0.194397178349327	0.184595563713181	0.170575704788385	0.199582468898531	0.188577949535292	0.172188034998745	0.185455757894308	0.165651478730781	0.196412504457346	0.206059648936199	0.190045759712359	0.125084870274872	0.186076379966362	0.219156995683652	0.175489840948111	0.184727237702169	0.19999331249888	0.179859557146334	0.205920006351904	0.126890332049515	0.183729732823238	0.180763472528923	0.176454858999624	0.174952650466834	0.19562852108003	0.229678882643947	0.164953705719298	0.189485622428671	0.204837304082308	0.160997453063649	0.251801769268261	0.192080973706695	0.173731165747694	0.205920006351904	0.198180310021642	0.182072850242821	0.198375572608663	0.177261837163373	0.191892738023658	0.167390634771726	0.215931960398976	0.175410300516442	0.189485622428671	0.185533506399654	0.15957552418888	0.190548630707644	0.169310018057594	0.180480209715385	0.236470310842132	0.19851043555499
BHMT	0.352900957587325	0.240457405298201	0.302766331742034	0.177496321495373	0.284334556897727	0.261308798484053	0.189485622428671	0.181792576460778	0.361000883353278	0.260210206410078	0.302264491477336	0.271773805235301	0.25700948266296	0.39062402923921	0.29382838013633	0.318776430071857	0.353939882361696	0.266106455711884	0.297171327615369	0.176254284865583	0.207457233496776	0.264700448301702	0.192881852583814	0.232322469754987	0.348144675278773	0.428521136239285	0.237798315484515	0.298364455105712	0.281701705040325	0.231171121567492	0.39138385098339	0.309797734384448	0.245155227654545	0.29927601727527	0.355251772848403	0.24670633427107	0.3484651676563	0.231443068803019	0.291517437069912	0.203484312825972	0.325565511592017	0.324417584789638	0.255579746395964	0.255579746395964	0.189965306000968	0.282560984035339	0.230460417766166	0.18938019254238	0.345270283766447	0.301667845007864
MMP12	0.635186782446492	0.570926625557598	0.589550814923199	0.674381729025482	0.64872227620116	0.673341718751525	0.651110499986925	0.596698225703122	0.634764916302923	0.568765978458099	0.56492646956864	0.683679224339458	0.577442276743554	0.597006174074939	0.630596712148056	0.627785013655234	0.658555664900305	0.597006174074939	0.514784677200577	0.509827816237086	0.553787784700086	0.680003233572907	0.571383206812866	0.688602670304386	0.574522466481288	0.598364386518905	0.525166876869259	0.623847488842531	0.53054031544857	0.673897926526535	0.607658387291812	0.642407543288162	0.61939934396215	0.595754742775762	0.563843280442291	0.544835044918486	0.571850672165561	0.588260930894304	0.559953202620604	0.596062954530614	0.582875110146269	0.627630693541902	0.592239344601378	0.562657915542079	0.563277478171848	0.67727225633944	0.590226122192367	0.568312041571644	0.660194322280679	0.689699271942135
HEXA	0.0964267756645987	0.112506954051888	0.102410178186492	0.107408990806246	0.10326603357745	0.0982642700275383	0.107366798128201	0.105110947340634	0.102011709190154	0.0949656018289606	0.106729587947537	0.111549261757606	0.0977834035891768	0.104714713571579	0.108865541662643	0.109884755856883	0.0900105377551376	0.0927328685157023	0.115103122912577	0.139035806777274	0.1034788356188	0.100565337007748	0.105026520372146	0.107986080602694	0.0955059347865691	0.0856009352824854	0.0939754809796405	0.11740447671742	0.105753014883368	0.0959434904695571	0.0983875933256866	0.106038856443409	0.10098197316989	0.10473571858032	0.102869302161669	0.0941399977457609	0.0959434904695571	0.102178112453701	0.105820168114765	0.107859149196493	0.0926335514723405	0.141764222184436	0.104433380370715	0.0980349028520985	0.103354362917757	0.122718835357411	0.0932602918567454	0.0986532335741013	0.0934287205593874	0.111295220229106
MUS81	0.787192871762381	0.884597669962181	0.911227314814762	0.894754029454803	0.927481021135882	0.875215468659014	0.924507487442142	0.939793236674659	0.795750220466681	0.932932454559877	0.824532291318143	0.882807067720008	0.86022054366733	0.829913836331486	0.876807516732047	0.898370522011166	0.821661096089884	0.883536915581526	0.898939893919649	0.945284185347763	0.882458268095473	0.849201202023049	0.886523878570327	0.922753757726056	0.876111365470414	0.818838320893602	0.892443730972831	0.895083132756476	0.913030416502803	0.85596404476119	0.832104963691058	0.86553870053629	0.845527173331476	0.874677908240502	0.839923852489223	0.876271458983967	0.88935497694035	0.891849004719999	0.884473973702261	0.867738796078099	0.888746418991528	0.906979325965659	0.90694022121426	0.880144040493375	0.843258494716234	0.849965772260188	0.870241744106911	0.91531581409204	0.922600703076256	0.929843288725159
LASP1	0.133540412449934	0.145470008507046	0.141366576765913	0.152139834184279	0.122786191201172	0.159380504172295	0.136717109220214	0.14925182209391	0.125302821294983	0.123534207498396	0.143669624278927	0.150144611040285	0.13219712206242	0.114336224841634	0.130535617543935	0.131019922956533	0.120475788223219	0.126345396160178	0.129426790526298	0.161990535371946	0.132291197363805	0.123999718692271	0.15873776720233	0.146307903737282	0.119133981373094	0.11950700868019	0.127160659606487	0.144632760905197	0.148775837347435	0.16759582869846	0.1113356333872	0.138512607135738	0.140626989024835	0.141834644404681	0.122584843353252	0.142137282881719	0.124704769482919	0.127429688341453	0.151090892745635	0.149487507424562	0.12638766315258	0.170930768337427	0.131838030750371	0.157938283299239	0.120586917797971	0.115647009321052	0.141975078829591	0.148372640960907	0.127429688341453	0.143435014857956
ZKSCAN1	0.16701659834868	0.190413429194973	0.167342711804698	0.166472674656777	0.182308976970341	0.162293812182827	0.170092901012599	0.163358585468253	0.164304196973892	0.155075637904178	0.160728323449413	0.186076379966362	0.172616122960324	0.16885737371063	0.165175967942929	0.174442611603815	0.168704549464687	0.170241610185212	0.175515410012682	0.155417390709119	0.163987555214841	0.156464533679971	0.165651478730781	0.160850395787405	0.170166471136594	0.209801283959136	0.159355271428069	0.171231970743068	0.16485174811695	0.155098916763123	0.173101680745413	0.177261837163373	0.162091754013465	0.167902944522419	0.174186198581513	0.162665005825392	0.167416059767996	0.181255259490677	0.178793996426288	0.161794548088073	0.168031174521477	0.194448386360128	0.156559636125045	0.174794867687078	0.171811667168355	0.181891457182772	0.165944172819002	0.158227008613548	0.183968691205378	0.191919314373533
G0S2	0.123221198583239	0.102973921538098	0.115063378196141	0.11486368019032	0.180659579652943	0.106416395878448	0.091080243174092	0.090804237226326	0.114293038094367	0.126498996156226	0.115840753971272	0.152472101733385	0.113338347712035	0.153933293063716	0.101714870725224	0.159750370116324	0.192162238321115	0.101152007623852	0.201773384256515	0.114510333722166	0.0930569078022083	0.100961984168837	0.100210048622974	0.106437303692899	0.134340152722331	0.20916177140339	0.102724515417765	0.175971830774438	0.112195860012711	0.126345396160178	0.211526257499418	0.111033893220057	0.11163588086615	0.163211889641275	0.128930858444715	0.147021741543382	0.158712318422571	0.0987157740774417	0.114574882732385	0.0944508091867698	0.187885715815809	0.192000571529914	0.108096440491951	0.144944219358147	0.0828301267876249	0.141411822442153	0.124973563838566	0.113149246322863	0.144071683442269	0.129787734304869
PPP1R11	0.217530450559836	0.205777833582638	0.207760827769052	0.221693167626137	0.20795797026246	0.214461856984791	0.219099914562272	0.218698452388324	0.211415255953042	0.188927601249036	0.216280461316316	0.208656212478323	0.216455042103734	0.216106043998042	0.219723878636476	0.202051209438847	0.205388511068302	0.21855238039899	0.214125263241004	0.251130883960185	0.201773384256515	0.200132008818808	0.197505978140867	0.220338381796103	0.216949663804129	0.20569451589094	0.206746448351194	0.212457108794533	0.223304415798305	0.207511513052543	0.221602170046114	0.226117475613677	0.209303943350981	0.219270777746661	0.215760228884183	0.21125253069237	0.215287873955981	0.216949663804129	0.228277817642777	0.192644466661844	0.205193958237822	0.220975131246119	0.213157549713758	0.215640718250444	0.207323073067723	0.214946072361379	0.214042015870827	0.198125804261666	0.208796839004176	0.21855238039899
STC1	0.173682717811989	0.232262013007721	0.19240294066061	0.236805615038791	0.223245725863822	0.243029441729812	0.254915506170385	0.260981844013167	0.166591962377048	0.19290882875264	0.194474928404297	0.233445278605501	0.233935707539399	0.219520397704781	0.218611925847663	0.196622595392305	0.229469751849691	0.2312342424167	0.213545853505541	0.177261837163373	0.20569451589094	0.201743624247348	0.21887402064677	0.216542085936784	0.195328689821187	0.237299567996059	0.19290882875264	0.23422655790353	0.232383698742302	0.213750958683426	0.239920999220527	0.214098480409664	0.201088398168801	0.193171031740849	0.199724755053953	0.234682369427162	0.212740646053447	0.229862714467767	0.196704815227131	0.198783369360341	0.234471318589511	0.269625231253191	0.207538154112315	0.193387119242995	0.215406915476445	0.253107723486796	0.216773036326524	0.258688632035739	0.253526358285003	0.185237879306439
CIRBP	0.292479106372562	0.298748247998595	0.292549470002045	0.267681071748679	0.289236122996596	0.303689142706008	0.314553251678079	0.278248687284973	0.273080414292174	0.266757869794641	0.28222322871131	0.299705063954106	0.288086201458264	0.271075097204664	0.281152889610726	0.296332533606967	0.253711973232157	0.276164856773594	0.302054985655424	0.264499527840041	0.284705210570301	0.278447416184108	0.301412797535659	0.308412774939776	0.298783799595623	0.272588037781916	0.285349663302707	0.273180800182445	0.300758567502664	0.278753419022464	0.268891691549011	0.30779962801702	0.282459132744713	0.303832909955158	0.282560984035339	0.265848515882862	0.285281305287822	0.260406475822115	0.314990246229372	0.263949619212767	0.255265025632691	0.268957350605409	0.270451822359878	0.271144698517272	0.252858697645505	0.289761270887393	0.287323038288286	0.28693814154404	0.272035875359983	0.290489270560971
AMBP	0.349635504385206	0.343518718182906	0.331269313397675	0.330346691792047	0.36818478856419	0.339775770967937	0.281772015172537	0.310577731384319	0.357705889037811	0.321649351640308	0.359529399120937	0.336975460756903	0.32613651837717	0.399932420671737	0.305063213834045	0.342627678447313	0.405387816885331	0.329054258235916	0.371847340716136	0.359450290942582	0.299204153222582	0.335323076064477	0.286562889622433	0.338655312548738	0.376946796233086	0.427941009551652	0.318216941585158	0.366251943963358	0.35729219167061	0.306785967773957	0.39189763851258	0.345038391372541	0.325645758470283	0.335565808800201	0.354776692018555	0.318366755400723	0.37737314965003	0.301341366204965	0.33358431283524	0.291138565416054	0.372807716375714	0.362498526423151	0.303546341760783	0.333505531921226	0.283915806966823	0.386371961514704	0.355492797641494	0.253681721989837	0.396920677347509	0.362375160793969
MTDH	0.0378890860193046	0.03370431102101	0.0423331800976541	0.0427393017443917	0.0353902427060417	0.0385050990252315	0.0381092451483045	0.0525658469971892	0.041899965337176	0.0274081463485348	0.0415832337847344	0.0421843209923682	0.0451355626291251	0.0308424299202745	0.0433732349232525	0.0357517092921868	0.0444339559689673	0.0501581122308115	0.0361396262618532	0.0648450006694054	0.038842084190667	0.0378564347757761	0.0356559175778778	0.0376957433480299	0.036306549703166	0.036210546065811	0.0372644287347101	0.0306366176155732	0.0390898023321452	0.0413754841058289	0.0372846050247176	0.0354861803770179	0.0418775400643531	0.0403937569419257	0.0402431019376673	0.0475852026928507	0.0382790707075722	0.0353902427060417	0.0361230516956411	0.0374678100703173	0.0358155116847804	0.0410460754396265	0.0401062160371218	0.0428157863691538	0.0351653902078715	0.0459336824740433	0.0416064332435865	0.0315003757854411	0.0290101301288107	0.0427507747153563
DCXR	0.0825076789782005	0.0875910967029418	0.0755831171789213	0.0726492359891914	0.0837298927961054	0.0789982228114496	0.0781861611274953	0.0693850536644553	0.0804699571097604	0.0686858060647757	0.0810750637308712	0.0782249404806345	0.0796517041536297	0.0864005262660962	0.0754524571501117	0.0801781025095977	0.0775115450303538	0.0740684052095758	0.0824706218058007	0.137216065640365	0.0712977980644928	0.0689249571032526	0.069296916795516	0.0720049631342317	0.0886655483104125	0.0940392937610062	0.0682612618038113	0.0877304977249423	0.0791790341075368	0.0703690335417745	0.090415167112519	0.0892152159762813	0.0730419897087591	0.0866088170216271	0.0902736635658508	0.0681429409216963	0.08459452468531	0.0764334571490887	0.081093921916167	0.0743816204038946	0.0696414961041262	0.0725406125336912	0.075284235429368	0.0683462707040995	0.07904022234437	0.0856621378731897	0.0734536462241434	0.0748893943816935	0.075746844716561	0.077065894581107
DNASE1L3	0.530592512351401	0.587421800121878	0.561646753738167	0.538478881640203	0.551545154589294	0.570300059823413	0.52920785097168	0.547095338053318	0.548448029146282	0.532991719544119	0.58108896362233	0.546993704352156	0.560473634350294	0.581406071678055	0.546693765886955	0.534095626530966	0.520449938099918	0.521106418247138	0.626027405088009	0.615990942510685	0.542891596613816	0.532944158112587	0.593861579482916	0.552769845566904	0.588875883378973	0.525569114493387	0.597272138254714	0.554699485436176	0.564157201441796	0.535277510096129	0.537781623547198	0.598943341749934	0.554651274636535	0.564360226669037	0.53898384141965	0.559809098069237	0.588313148766131	0.546791539152465	0.595138654335421	0.588208375671603	0.514147992223752	0.545200554918088	0.563277478171848	0.549917703773791	0.552051734762063	0.574207483915712	0.548652442473743	0.568159182009756	0.52011837812284	0.580156021955501
ZNF672	0.0326183320349425	0.0514297073570375	0.0386579650267655	0.0464372237133577	0.0483651932747532	0.041899965337176	0.0450511608521693	0.0307957232928559	0.0369545776694069	0.0471294481021993	0.0402563445779876	0.0427393017443917	0.0423977380500444	0.0399134858911638	0.0444732163676054	0.0511820246974478	0.0484751404931724	0.0427625915249306	0.0326953837115193	0.0617462340681228	0.0466215091869213	0.0386579650267655	0.0474770863672635	0.0317857153059671	0.0379034946047407	0.0340712058325215	0.0397467862464569	0.0573399281066258	0.0340885186804745	0.0389278874084479	0.0494059696678273	0.0404894202193275	0.0394207918601215	0.0454533715890944	0.0413647849981899	0.042952031705767	0.040183103740593	0.035873162883006	0.0453229748215262	0.0395991022756598	0.0411782911396154	0.0292480708238455	0.0376807684893184	0.0359213436288388	0.0376807684893184	0.0496014560818338	0.0304622009353655	0.0535570545633594	0.0449788538662429	0.0335675870835709
DYNLL1	0.0967144694801333	0.107536960628085	0.105006166687438	0.0952804091733759	0.103376856710301	0.104455490398232	0.105563875000828	0.0990721034477898	0.10140609226763	0.0996614510327699	0.100754854552101	0.0821549520807599	0.102663683413025	0.0969913499480561	0.104199251011279	0.103287405736675	0.0925721383154581	0.0921804504148727	0.103416979160616	0.134385422291695	0.10517711887712	0.0984288989398167	0.100353439516367	0.106958830879129	0.101611965703627	0.0905348657885561	0.10209344782389	0.102347706219793	0.108029881935319	0.10175565896321	0.0941399977457609	0.105688070911884	0.0987967441537699	0.0741421994297818	0.101990351583455	0.0938542290837446	0.0956118198889669	0.103584927835241	0.10732399945963	0.103863220676365	0.0941399977457609	0.107772054593106	0.101819268164242	0.105908384827621	0.102889745122524	0.105730151463201	0.0973033739702612	0.10394764980749	0.0930369348742556	0.102305158684762
TALDO1	0.212347054546611	0.215817372295255	0.209694472981291	0.212849408198842	0.222954454244914	0.209022262288018	0.208070979598077	0.208070979598077	0.215522307699321	0.206284579275648	0.218611925847663	0.225905534684325	0.210503835349367	0.217442770028103	0.206032086819672	0.215406915476445	0.218760572463903	0.208796839004176	0.213838417700253	0.203429129397798	0.204443409000342	0.206827655837166	0.207153765599802	0.229469751849691	0.216047508137364	0.216340054559975	0.208268399332188	0.224215345540777	0.210531998136541	0.192696080386035	0.205615971105763	0.224602129983233	0.207899083220328	0.217383111837564	0.214633424296382	0.199258454813679	0.211782155497336	0.212062166934493	0.218234779198748	0.206909246420658	0.212933962983478	0.219578815879864	0.214826602783892	0.211472692626659	0.201116287288625	0.224962171292634	0.208517572971738	0.204976590211023	0.21508728940045	0.203401653005057
NUP210	0.4656023365937	0.481618677304889	0.465830952902297	0.466786131412869	0.468214328707976	0.489616972470659	0.482196903905135	0.476172061065908	0.48181457135741	0.472536103323772	0.470419426541964	0.481235012383401	0.48137973352896	0.455345468756187	0.473839216098969	0.469538269641428	0.445106974791869	0.467879896323949	0.482727813894952	0.505931399445055	0.491663194808674	0.475418385244181	0.492202449492126	0.479169538178091	0.463387327960838	0.429898773358494	0.460520757533236	0.48137973352896	0.475603406319352	0.460043300386566	0.443352269505952	0.47191120414366	0.472293069981348	0.471286192923134	0.459156591494173	0.466018896976161	0.468262626325521	0.502481781354251	0.489568387028206	0.494326909847955	0.459766355664201	0.485684123067177	0.468679859673471	0.479554460136393	0.481332998793108	0.480565397477753	0.463776303539665	0.490734158788692	0.44311151038207	0.487479966183315
TSSC4	0.322153207741906	0.33366059151354	0.322834200369968	0.333623421638186	0.332659786885085	0.316812205637592	0.33713449298688	0.31133372475729	0.327034699275729	0.310540231582414	0.319760041640625	0.338931507196833	0.323023207845787	0.322153207741906	0.323962781626722	0.32809623353182	0.313568309219351	0.317669870407148	0.332352491187081	0.346251496177155	0.320916304859197	0.313712526837809	0.314301777174676	0.329504992534942	0.327378154533827	0.318550912354495	0.311154135014323	0.333505531921226	0.329203500696594	0.31440962864911	0.323615534059879	0.333468480844116	0.321182592278686	0.334544759673475	0.319649658804937	0.316959930358809	0.319760041640625	0.314118166926379	0.33717030293468	0.31607521779131	0.310797708168644	0.319760041640625	0.313015003283756	0.32605714942129	0.31035245229493	0.32977058695705	0.321224201812783	0.324988560689665	0.319836909118223	0.319610262170269
XYLT2	0.204067572273314	0.210531998136541	0.211278797009443	0.203484312825972	0.207705447806947	0.201116287288625	0.203049902932792	0.206717799923717	0.205471776885328	0.190997240704428	0.208517572971738	0.218087277530577	0.213104247844685	0.204638188056989	0.210305108808609	0.209909678871277	0.195011734523604	0.207986967456353	0.223595817457853	0.20795797026246	0.204313106089964	0.202499320821414	0.214239863131374	0.202712461875927	0.200077689864579	0.210305108808609	0.203651495532901	0.201199500017583	0.212794769746173	0.200814619237924	0.204067572273314	0.213214451987889	0.208600687325204	0.211109141991371	0.208070979598077	0.204976590211023	0.201363189258006	0.201854629413129	0.206086873947384	0.215817372295255	0.20216358614263	0.225425661711729	0.20530820206705	0.210363554697346	0.18767999528339	0.199286033311731	0.206636233166521	0.204528618955741	0.204638188056989	0.214658614602166
EXOC2	0.200842318957936	0.21841065875657	0.201525773026191	0.206772270984063	0.204638188056989	0.202190435024831	0.199582468898531	0.223217163654677	0.226870855459677	0.174748057192061	0.223275294131513	0.224722146550948	0.214042015870827	0.198755903704842	0.212403793514651	0.209303943350981	0.161074544322278	0.208822503194648	0.225572911370809	0.217679299426782	0.191366315952203	0.197375995842228	0.180222853546295	0.217679299426782	0.194764932607532	0.191919314373533	0.191865859887577	0.204200458768629	0.223537198361069	0.189062807358545	0.17686134672005	0.202499320821414	0.210333851831571	0.185813610533758	0.194739893584771	0.211081128675059	0.207926723548644	0.198969354548893	0.184904673204476	0.197639922380007	0.186833625118564	0.208407301167789	0.218698452388324	0.199967957528727	0.206199251997962	0.202799377967227	0.218351510474184	0.18983317163935	0.17199010575694	0.212794769746173
POLE3	0.903236123918859	0.931227257487641	0.924328507372343	0.924681100111272	0.938032605870572	0.937556331430859	0.9253671164648	0.923759088032327	0.928049098468298	0.936626762932757	0.933340195486061	0.94733765870742	0.915653314729142	0.916373696229154	0.918372628171499	0.911127015553404	0.941449211366435	0.947893534978949	0.868173696602488	0.566814236669102	0.9220252999219	0.904673872008422	0.93258356239219	0.917281971130069	0.922665200656181	0.926760506572615	0.886978758307886	0.934433515918725	0.907373331426718	0.87331109237354	0.910151237940322	0.88265548573533	0.85591565323925	0.91208560701092	0.927449759943668	0.93749789852715	0.931227257487641	0.872594755981266	0.936515680503637	0.920225672880486	0.861052384477263	0.934840942819141	0.868003428761986	0.906842615160269	0.874597365123566	0.93377362533004	0.871472869665593	0.929398952021353	0.921810850176259	0.902547651411056
